CompanyName,GenericName,Qty,Year,Month,num_in_pack,QtyAdadi
کوبل دارو,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",129237.0,1398,10,30,3877110.0
کوبل دارو,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",151250.0,1398,11,30,4537500.0
کوبل دارو,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",173010.0,1399,01,30,5190300.0
کوبل دارو,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",149.0,1399,12,30,4470.0
کوبل دارو,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",51.0,1400,01,30,1530.0
کوبل دارو,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",296671.0,1400,09,30,8900130.0
کوبل دارو,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",110721.0,1401,03,30,3321630.0
کوبل دارو,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",193490.0,1401,06,30,5804700.0
کوبل دارو,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",127400.0,1402,07,30,3822000.0
کوبل دارو,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",326155.0,1397,04,30,9784650.0
کوبل دارو,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",124380.0,1397,05,30,3731400.0
کوبل دارو,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",109356.0,1397,08,30,3280680.0
کوبل دارو,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",295052.0,1397,11,30,8851560.0
کوبل دارو,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",231697.0,1398,05,30,6950910.0
کوبل دارو,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",239639.0,1399,06,30,7189170.0
کوبل دارو,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",200687.0,1400,02,30,6020610.0
کوبل دارو,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",120193.0,1400,04,30,3605790.0
کوبل دارو,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",165414.0,1400,10,30,4962420.0
کوبل دارو,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",217832.0,1400,12,30,6534960.0
کوبل دارو,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",123310.0,1401,01,30,3699300.0
کوبل دارو,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",265868.0,1402,02,30,7976040.0
کوبل دارو,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",133651.0,1402,06,30,4009530.0
کوبل دارو,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",249341.0,1398,04,30,7480230.0
کوبل دارو,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",312981.0,1398,12,30,9389430.0
کوبل دارو,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",196815.0,1399,05,30,5904450.0
کوبل دارو,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",55238.0,1399,10,30,1657140.0
کوبل دارو,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",182779.0,1401,12,30,5483370.0
کوبل دارو,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",146839.0,1402,05,30,4405170.0
کوبل دارو,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",163786.0,1397,01,30,4913580.0
کوبل دارو,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",155525.0,1397,03,30,4665750.0
کوبل دارو,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",257241.0,1398,08,30,7717230.0
کوبل دارو,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",251654.0,1398,09,30,7549620.0
کوبل دارو,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",172323.0,1399,08,30,5169690.0
کوبل دارو,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",7077.0,1399,11,30,212310.0
کوبل دارو,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",72049.0,1400,08,30,2161470.0
کوبل دارو,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",175297.0,1401,02,30,5258910.0
کوبل دارو,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",28687.0,1401,07,30,860610.0
کوبل دارو,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",207408.0,1402,01,30,6222240.0
کوبل دارو,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",247077.0,1402,03,30,7412310.0
کوبل دارو,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",263023.0,1398,01,30,7890690.0
کوبل دارو,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",242484.0,1398,06,30,7274520.0
کوبل دارو,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",240192.0,1400,03,30,7205760.0
کوبل دارو,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",210154.0,1400,07,30,6304620.0
کوبل دارو,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",123819.0,1401,04,30,3714570.0
کوبل دارو,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",169.0,1401,08,30,5070.0
کوبل دارو,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",101975.0,1401,09,30,3059250.0
کوبل دارو,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",315403.0,1397,10,30,9462090.0
کوبل دارو,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",169885.0,1397,12,30,5096550.0
کوبل دارو,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",254242.0,1398,02,30,7627260.0
کوبل دارو,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",221825.0,1399,02,30,6654750.0
کوبل دارو,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",246944.0,1399,03,30,7408320.0
کوبل دارو,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",162498.0,1400,06,30,4874940.0
کوبل دارو,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",121380.0,1400,11,30,3641400.0
کوبل دارو,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",230034.0,1401,10,30,6901020.0
کوبل دارو,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",237170.0,1402,04,30,7115100.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 10 mg/160 mg,3932.0,1397,09,30,117960.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 10 mg/160 mg,1216.0,1399,06,30,36480.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 10 mg/160 mg,3866.0,1400,04,30,115980.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 10 mg/160 mg,2966.0,1401,12,30,88980.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 10 mg/160 mg,3914.0,1402,02,30,117420.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 10 mg/160 mg,2926.0,1397,02,30,87780.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 10 mg/160 mg,4362.0,1397,06,30,130860.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 10 mg/160 mg,2784.0,1399,12,30,83520.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 10 mg/160 mg,6278.0,1400,05,30,188340.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 10 mg/160 mg,10503.0,1400,06,30,315090.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 10 mg/160 mg,8710.0,1400,09,30,261300.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 10 mg/160 mg,5018.0,1400,12,30,150540.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 10 mg/160 mg,11531.0,1397,05,30,345930.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 10 mg/160 mg,1412.0,1399,05,30,42360.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 10 mg/160 mg,1270.0,1399,07,30,38100.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 10 mg/160 mg,7549.0,1400,07,30,226470.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 10 mg/160 mg,3283.0,1401,09,30,98490.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 10 mg/160 mg,1013.0,1401,01,30,30390.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 10 mg/160 mg,830.0,1401,02,30,24900.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 10 mg/160 mg,912.0,1401,03,30,27360.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 10 mg/160 mg,5506.0,1401,06,30,165180.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 10 mg/160 mg,3923.0,1401,08,30,117690.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 10 mg/160 mg,2333.0,1401,11,30,69990.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 10 mg/160 mg,3451.0,1402,01,30,103530.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 10 mg/160 mg,2344.0,1399,08,30,70320.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 10 mg/160 mg,2173.0,1400,02,30,65190.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 10 mg/160 mg,14084.0,1400,10,30,422520.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 10 mg/160 mg,303.0,1401,05,30,9090.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 10 mg/160 mg,1601.0,1397,03,30,48030.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 10 mg/160 mg,396.0,1397,10,30,11880.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 10 mg/160 mg,395.0,1399,04,30,11850.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 10 mg/160 mg,1949.0,1400,01,30,58470.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 10 mg/160 mg,3479.0,1401,07,30,104370.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 10 mg/160 mg,1779.0,1402,07,30,53370.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 10 mg/160 mg,1339.0,1397,01,30,40170.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 10 mg/160 mg,4703.0,1397,08,30,141090.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 10 mg/160 mg,19.0,1397,11,30,570.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 10 mg/160 mg,3214.0,1402,03,30,96420.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 10 mg/160 mg,1686.0,1402,06,30,50580.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 10 mg/160 mg,3005.0,1397,04,30,90150.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 10 mg/160 mg,589.0,1397,07,30,17670.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 10 mg/160 mg,2.0,1397,12,30,60.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 10 mg/160 mg,1986.0,1399,09,30,59580.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 10 mg/160 mg,3021.0,1399,10,30,90630.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 10 mg/160 mg,1791.0,1399,11,30,53730.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 10 mg/160 mg,2252.0,1400,03,30,67560.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 10 mg/160 mg,14636.0,1400,08,30,439080.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 10 mg/160 mg,4178.0,1400,11,30,125340.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 10 mg/160 mg,34.0,1401,04,30,1020.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 10 mg/160 mg,2086.0,1401,10,30,62580.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 10 mg/160 mg,2978.0,1402,04,30,89340.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 10 mg/160 mg,2832.0,1402,05,30,84960.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,3363.0,1397,01,30,100890.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,9438.0,1397,02,30,283140.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,514.0,1397,11,30,15420.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,13258.0,1399,10,30,397740.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,7694.0,1400,01,30,230820.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,15882.0,1401,04,30,476460.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,8693.0,1402,03,30,260790.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,17285.0,1397,05,30,518550.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,6.0,1401,01,30,180.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,4796.0,1401,06,30,143880.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,6711.0,1397,04,30,201330.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,64.0,1398,01,30,1920.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,12481.0,1398,12,30,374430.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,13123.0,1399,07,30,393690.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,13087.0,1399,11,30,392610.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,6530.0,1400,06,30,195900.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,11691.0,1400,10,30,350730.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,8285.0,1400,11,30,248550.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,7912.0,1401,10,30,237360.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,4890.0,1397,03,30,146700.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,501.0,1397,07,30,15030.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,26.0,1397,12,30,780.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,11075.0,1399,12,30,332250.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,8865.0,1400,05,30,265950.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,10254.0,1401,05,30,307620.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,10139.0,1402,02,30,304170.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,5159.0,1402,06,30,154770.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,4956.0,1402,07,30,148680.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,159.0,1398,04,30,4770.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,8949.0,1399,02,30,268470.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,16037.0,1399,03,30,481110.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,10891.0,1400,03,30,326730.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,8115.0,1400,04,30,243450.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,5035.0,1400,07,30,151050.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,11586.0,1400,08,30,347580.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,5571.0,1401,09,30,167130.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,7167.0,1401,12,30,215010.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,5243.0,1399,01,30,157290.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,9016.0,1399,04,30,270480.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,10793.0,1399,06,30,323790.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,10936.0,1399,08,30,328080.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,11322.0,1399,09,30,339660.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,8011.0,1400,02,30,240330.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,211.0,1400,12,30,6330.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,6488.0,1402,05,30,194640.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,10456.0,1397,06,30,313680.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,7189.0,1397,08,30,215670.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,16618.0,1397,09,30,498540.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,1678.0,1397,10,30,50340.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,15469.0,1399,05,30,464070.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,12354.0,1400,09,30,370620.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,810.0,1401,07,30,24300.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,288.0,1401,08,30,8640.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,6169.0,1401,11,30,185070.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,8532.0,1402,01,30,255960.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,7065.0,1402,04,30,211950.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,5226.0,1397,01,30,156780.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,18743.0,1397,04,30,562290.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,14005.0,1397,10,30,420150.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,33375.0,1398,01,30,1001250.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,22619.0,1398,08,30,678570.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,53443.0,1399,12,30,1603290.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,15158.0,1400,07,30,454740.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,64700.0,1400,10,30,1941000.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,55214.0,1400,11,30,1656420.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,40874.0,1401,07,30,1226220.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,46861.0,1401,10,30,1405830.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,61564.0,1402,06,30,1846920.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,2834.0,1397,05,30,85020.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,5.0,1397,11,30,150.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,78624.0,1398,02,30,2358720.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,36159.0,1399,06,30,1084770.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,36066.0,1399,08,30,1081980.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,51974.0,1399,11,30,1559220.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,55108.0,1400,03,30,1653240.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,51433.0,1401,05,30,1542990.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,52081.0,1401,12,30,1562430.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,49518.0,1402,07,30,1485540.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,132.0,1397,08,30,3960.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,44780.0,1398,07,30,1343400.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,38636.0,1399,02,30,1159080.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,39739.0,1400,06,30,1192170.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,72402.0,1400,09,30,2172060.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,42560.0,1401,11,30,1276800.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,52261.0,1402,04,30,1567830.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,40965.0,1397,02,30,1228950.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,16005.0,1397,03,30,480150.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,26191.0,1397,07,30,785730.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,603.0,1398,03,30,18090.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,24443.0,1397,09,30,733290.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,104.0,1398,04,30,3120.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,86.0,1398,05,30,2580.0
کوشان فارمد,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,110679.0,1398,06,30,3320370.0
